challenge_id,challenge_type_disag,challenge_type
1666893506136,NABS,Cobertura
1666896640683,NABS,Cobertura
1666900203695,NABS,Cobertura
1666898652585,NABS,Cobertura
1667405434178,CVZA M1,Cobertura
1667401400735,CVZA M1,Cobertura
1666895600222,NABS,Cobertura
1666895388563,NABS,Cobertura
1666978859063,NABS,Cobertura
1667332046891,ABOVE CORE,Cobertura
1667332265848,AD HOC,Cobertura
1666965214742,NABS,Cobertura
1666898993037,CVZA M1 ,Cobertura
1666879687939,BUD MUNDIAL,Cobertura
1666814632811,NABS,Cobertura
1667323729898,MKT PLACE,Cobertura
1667223416369,MKT PLACE,Cobertura
1667246029255,AD HOC,Cobertura
1667321226184,MKT PLACE,Cobertura
1666986748543,ABOVE CORE,Cobertura
1667325115228,MKT PLACE,Cobertura
1667245170047,QUILMES MUNDIAL,Cobertura
1666882319491,ADYACENCIAS,Cobertura
1666879488681,BUD MUNDIAL,Cobertura
1666810357389,NABS,Cobertura
1666799137764,CVZA M1,Cobertura
1666791468193,CVZA M1,Cobertura
1666977593904,BUD MUNDIAL,Cobertura
1666984587364,AD HOC,Cobertura
1667322772863,QUILMES MUNDIAL,Cobertura
1666967686919,NABS,Cobertura
1666967373422,NABS,Cobertura
1666961496944,NABS,Cobertura
1667316339554,MKT PLACE,Cobertura
1667334498863,ADYACENCIAS,Cobertura
1667324399604,MKT PLACE,Cobertura
1667328976786,ABOVE CORE,Cobertura
1667333603845,AD HOC,Cobertura
1667333603294,MKT PLACE,Cobertura
1667330314848,AD HOC,Cobertura
1667331185657,ABOVE CORE,Cobertura
1666898234152,NABS,Cobertura
1666897404594,NABS,Cobertura
1666902496147,NABS,Cobertura
1666902264482,NABS,Cobertura
1666900950065,NABS,Cobertura
1666873964882,ABOVE CORE,Cobertura
1666887758988,ADYACENCIAS,Cobertura
1666887956962,ADYACENCIAS,Cobertura
1666876382330,ABOVE CORE,Cobertura
1666875036087,ABOVE CORE,Cobertura
1666887198173,ADYACENCIAS,Cobertura
1666882854937,ADYACENCIAS,Cobertura
1667332766011,ABOVE CORE,Cobertura
1667329705727,ABOVE CORE,Cobertura
1667404057031,CVZA M1,Cobertura
1667400386768,CVZA M1,Cobertura
1666981863373,CVZA M1,Cobertura
1667328651579,ABOVE CORE,Cobertura
1667310175339,ABOVE CORE,Cobertura
1666895422598,CVZA M1,Cobertura
1666897843110,NABS,Cobertura
1666875887987,ABOVE CORE,Cobertura
1667395353189,CVZA M1,Cobertura
1667334501915,CANCELADO,xxxxxxxxx
1666963732866,NABS,Cobertura
1667333214106,AD HOC,Cobertura
1667332044250,AD HOC,Cobertura
1667333060185,AD HOC,Cobertura
1667329949759,AD HOC,Cobertura
1667330791779,AD HOC,Cobertura
1667333372015,MKT PLACE,Cobertura
1667334272954,MKT PLACE,Cobertura
1667326977774,MKT PLACE,Cobertura
1667333823802,MKT PLACE,Cobertura
1667392775031,CVZA M1,Cobertura
1667392182450,CVZA M1,Cobertura
1667335904651,ADYACENCIAS,Cobertura
1667331021491,AD HOC,Cobertura
1667825812290,AD HOC,Cobertura
1669985792551,NABS,Cobertura
1669829040370,NABS,Cobertura
1669829150905,NABS,Cobertura
1669744477878,AD HOC,Cobertura
1669729663470,NABS,Cobertura
1669726135980,CVZA M1,Cobertura
1669734861098,NABS,Cobertura
1669739407573,NABS,Cobertura
1669733164795,NABS,Cobertura
1669731823972,NABS,Cobertura
1669735864251,NABS,Cobertura
1669732826623,NABS,Cobertura
1669739822141,NABS,Cobertura
1669735574996,NABS,Cobertura
1669740177975,NABS,Cobertura
1669739601815,NABS,Cobertura
1669739996004,NABS,Cobertura
1669726494126,CVZA M1,Cobertura
1669731399067,NABS,Cobertura
1669663946403,NABS,Cobertura
1669653929300,CVZA M1,Cobertura
1669656630762,NABS,Cobertura
1669655423267,NABS,Cobertura
1669659892468,CVZA M1,Cobertura
1669663805955,NABS,Cobertura
1669656212695,NABS,Cobertura
1669400090095,NABS,Cobertura
1669404384847,NABS,Cobertura
1669403334797,NABS,Cobertura
1669404612357,NABS,Cobertura
1669402229334,NABS,Cobertura
1669399851178,NABS,Cobertura
1669401239388,NABS,Cobertura
1669398493328,NABS,Cobertura
1669811781465,ADYACENCIAS,Cobertura
1669822401756,NABS,Cobertura
1669808764584,MKT PLACE,Cobertura
1669815859401,ADYACENCIAS,Cobertura
1669812094058,MKT PLACE,Cobertura
1669816043710,ADYACENCIAS,Cobertura
1669811426733,CANCELADO,xxxxxxxxx
1669809249265,MKT PLACE,Cobertura
1669808513278,MKT PLACE,Cobertura
1669813359093,ADYACENCIAS,Cobertura
1669814581629,CANCELADO,xxxxxxxxx
1669813642955,CANCELADO,xxxxxxxxx
1669822118607,NABS,Cobertura
1669822265508,NABS,Cobertura
1669807838731,CANCELADO,xxxxxxxxx
1669808343098,MKT PLACE,Cobertura
1669809640474,MKT PLACE,Cobertura
1669807542713,MKT PLACE,Cobertura
1669811365361,MKT PLACE,Cobertura
1669809888094,MKT PLACE,Cobertura
1669812321639,ADYACENCIAS,Cobertura
1669809498316,MKT PLACE,Cobertura
1669811160467,MKT PLACE,Cobertura
1669812711734,MKT PLACE,Cobertura
1669814693383,ADYACENCIAS,Cobertura
1669812287791,MKT PLACE,Cobertura
1669814170806,ADYACENCIAS,Cobertura
1669812873411,MKT PLACE,Cobertura
1669807080337,MKT PLACE,Cobertura
1669810756133,MKT PLACE,Cobertura
1669817455036,ADYACENCIAS,Cobertura
1669807364809,MKT PLACE,Cobertura
1669727545191,NABS,Cobertura
1669410712107,CVZA M1,Cobertura
1669408940622,CVZA M1,Cobertura
1669401779867,CVZA M1,Cobertura
1669408264204,CVZA M1,Cobertura
1669410763636,CVZA M1,Cobertura
1669409252215,CVZA M1,Cobertura
1669832252286,BUDWEISER,Volumen
1669666372869,MKT PLACE,Cobertura
1669729125728,NABS,Cobertura
1669729384701,NABS,Cobertura
1669659973260,NABS,Cobertura
1669726000133,NABS,Cobertura
1669666907810,CANCELADO,xxxxxxxxx
1669399692332,CVZA M1,Cobertura
1669401232079,CVZA M1,Cobertura
1669403161516,CVZA M1,Cobertura
1669400884922,NABS,Cobertura
1669398828883,NABS,Cobertura
1669311656793,MKT PLACE,Cobertura
1669311064954,MKT PLACE,Cobertura
1669320770285,AD HOC,Cobertura
1669311493315,MKT PLACE,Cobertura
1669320606163,AD HOC,Cobertura
1669310653040,MKT PLACE,Cobertura
1669310832626,MKT PLACE,Cobertura
1669310213944,MKT PLACE,Cobertura
1669312756008,MKT PLACE,Cobertura
1669313098465,MKT PLACE,Cobertura
1669312488284,MKT PLACE,Cobertura
1669636623949,NABS,Cobertura
1669647926461,CVZA M1,Cobertura
1669638351753,NABS,Cobertura
1669642437309,NABS,Cobertura
1669641847589,NABS,Cobertura
1669647797803,CVZA M1,Cobertura
1669637320963,NABS,Cobertura
1669637825228,NABS,Cobertura
1669648572821,NABS,Cobertura
1669642935447,NABS,Cobertura
1669648192228,NABS,Cobertura
1669644585677,CVZA M1,Cobertura
1669639209992,NABS,Cobertura
1669638602662,NABS,Cobertura
1669654026350,NABS,Cobertura
1669643181179,NABS,Cobertura
1669652156223,NABS,Cobertura
1669651676161,NABS,Cobertura
1669639048005,NABS,Cobertura
1669636135193,NABS,Cobertura
1669639775845,NABS,Cobertura
1669640635931,NABS,Cobertura
1669655228631,NABS,Cobertura
1669751425639,MKT PLACE,Cobertura
1669755074218,FRESQUITA,Cobertura Inno
1669752951561,BLANCHE,Cobertura Inno
1669752867230,AD HOC,Cobertura
1669753358159,AD HOC,Cobertura
1669750856060,MKT PLACE,Cobertura
1669755286352,FRESQUITA,Cobertura Inno
1669751202025,MKT PLACE,Cobertura
1669750543376,MKT PLACE,Cobertura
1669730925400,AD HOC,Cobertura
1669738794620,AD HOC,Cobertura
1669727221627,CANCELADO,xxxxxxxxx
1669727703006,AD HOC,Cobertura
1669736203190,AD HOC,Cobertura
1669736801299,AD HOC,Cobertura
1669735588280,AD HOC,Cobertura
1669729276212,AD HOC,Cobertura
1669737912378,AD HOC,Cobertura
1669736394724,AD HOC,Cobertura
1669735818798,AD HOC,Cobertura
1669735170948,AD HOC,Cobertura
1669736538380,NABS,Cobertura
1669739139893,AD HOC,Cobertura
1669409274696,CVZA M1,Cobertura
1669650137980,CVZA M1,Cobertura
1669638251939,CVZA M1,Cobertura
1669644373284,CVZA M1,Cobertura
1669638220354,CVZA M1,Cobertura
1669641508554,CVZA M1,Cobertura
1669650114859,CVZA M1,Cobertura
1669643691872,NABS,Cobertura
1669668418005,NABS,Cobertura
1669320758763,AD HOC,Cobertura
1669641310322,NABS,Cobertura
1669642182645,NABS,Cobertura
1669668879568,NABS,Cobertura
1669641531292,CVZA M1,Cobertura
1669292965664,AD HOC,Cobertura
1669309034856,MKT PLACE,Cobertura
1669307352633,ADYACENCIAS,Cobertura
1669293380171,AD HOC,Cobertura
1669292866136,AD HOC,Cobertura
1669308075464,ADYACENCIAS,Cobertura
1669307610096,ADYACENCIAS,Cobertura
1669294256748,ADYACENCIAS,Cobertura
1669308884896,MKT PLACE,Cobertura
1669307794807,ADYACENCIAS,Cobertura
1669299188904,CVZA M1,Cobertura
1669293202241,CVZA M1,Cobertura
1669308759532,MKT PLACE,Cobertura
1669292378802,AD HOC,Cobertura
1669292669976,AD HOC,Cobertura
1669309682594,MKT PLACE,Cobertura
1669293595747,AD HOC,Cobertura
1669290871696,NABS,Cobertura
1669291022487,NABS,Cobertura
1669309948724,MKT PLACE,Cobertura
1669291909249,NABS,Cobertura
1669291207247,NABS,Cobertura
1669291598141,CVZA M1,Cobertura
1669293773566,AD HOC,Cobertura
1669291303876,NABS,Cobertura
1669300518148,CVZA M1,Cobertura
1669291808356,NABS,Cobertura
1669309225394,MKT PLACE,Cobertura
1669308423573,ADYACENCIAS,Cobertura
1669644881889,NABS,Cobertura
1669314779450,BLANCHE,Cobertura Inno
1669315329632,BLANCHE,Cobertura Inno
1669646956421,NABS,Cobertura
1669647605761,NABS,Cobertura
1669315904571,FRESQUITA,Cobertura Inno
1669307119635,CANCELADO,xxxxxxxxx
1669312265215,MKT PLACE,Cobertura
1669306961245,CANCELADO,xxxxxxxxx
1669659454033,CVZA M1,Cobertura
1669292161754,CVZA M1,Cobertura
1669315748379,FRESQUITA,Cobertura Inno
1669316185578,FRESQUITA,Cobertura Inno
1669309418902,MKT PLACE,Cobertura
1669300369408,CVZA M1,Cobertura
1669298867304,CVZA M1,Cobertura
1669291457532,CVZA M1,Cobertura
1669292864404,CVZA M1,Cobertura
1669301710102,CVZA M1,Cobertura
1669293087294,CVZA M1,Cobertura
1669292742243,CVZA M1,Cobertura
1669301502046,CVZA M1,Cobertura
1669234177743,NABS,Cobertura
1669234306009,NABS,Cobertura
1669659918267,CVZA M1,Cobertura
1669662907973,NABS,Cobertura
1669655772827,NABS,Cobertura
1669233236871,CVZA M1,Cobertura
1669665996622,NABS,Cobertura
1669662813564,NABS,Cobertura
1669290966823,CVZA M1,Cobertura
1669291881789,CVZA M1,Cobertura
1669291129669,CVZA M1,Cobertura
1669233091828,NABS,Cobertura
1669233825998,NABS,Cobertura
1669234523137,NABS,Cobertura
1669234632501,NABS,Cobertura
1669234940161,NABS,Cobertura
1669234823799,NABS,Cobertura
1669233201820,NABS,Cobertura
1669233917696,NABS,Cobertura
1669233401219,NABS,Cobertura
1669233529494,NABS,Cobertura
1669667514934,NABS,Cobertura
1669233071980,CVZA M1,Cobertura
1669659710462,CVZA M1,Cobertura
1669661668401,NABS,Cobertura
1669665491487,NABS,Cobertura
1670011897686,FRESQUITA,Cobertura Inno
1670014935368,FRESQUITA,Cobertura Inno
1670011563282,FRESQUITA,Cobertura Inno
1672076560213,AD HOC,Cobertura
1672078849305,AD HOC,Cobertura
1672080775469,AD HOC,Cobertura
1672257523364,CANCELADO,xxxxxxxxx
1672075964767,AD HOC,Cobertura
1672075488506,AD HOC,Cobertura
1672078345942,AD HOC,Cobertura
1672080462030,AD HOC,Cobertura
1672078182633,AD HOC,Cobertura
1672334114009,AD HOC,Cobertura
1672077840566,AD HOC,Cobertura
1672145693809,AD HOC,Cobertura
1672145344314,AD HOC,Cobertura
1672083760326,AD HOC,Cobertura
1672161573113,AD HOC,Cobertura
1672087598643,AD HOC,Cobertura
1672084258488,AD HOC,Cobertura
1672085311830,AD HOC,Cobertura
1672085441309,AD HOC,Cobertura
1672085938871,AD HOC,Cobertura
1672144549771,AD HOC,Cobertura
1672086938511,AD HOC,Cobertura
1672144852842,AD HOC,Cobertura
1672086654907,AD HOC,Cobertura
1672087112068,AD HOC,Cobertura
1672084492054,AD HOC,Cobertura
1672143707884,AD HOC,Cobertura
1672144176792,AD HOC,Cobertura
1672143536146,AD HOC,Cobertura
1672144036901,AD HOC,Cobertura
1672082648365,BLANCHE,Cobertura Inno
1672083416790,BLANCHE,Cobertura Inno
1672083049922,BLANCHE,Cobertura Inno
1672084804192,FRESQUITA,Cobertura Inno
1672084124833,FRESQUITA,Cobertura Inno
1672082272766,FRESQUITA,Cobertura Inno
1672155626949,BLANCHE,Cobertura Inno
1672149689024,BLANCHE,Cobertura Inno
1672146264384,FRESQUITA,Cobertura Inno
1672156206765,FRESQUITA,Cobertura Inno
1672155118027,BLANCHE,Cobertura Inno
1672086631467,MKT PLACE,Cobertura
1672146386405,MKT PLACE,Cobertura
1672146160551,MKT PLACE,Cobertura
1672145412006,MKT PLACE,Cobertura
1672145088474,MKT PLACE,Cobertura
1672145744777,MKT PLACE,Cobertura
1672087720760,MKT PLACE,Cobertura
1672087486654,MKT PLACE,Cobertura
1672144488883,MKT PLACE,Cobertura
1672151126649,MKT PLACE,Cobertura
1672153186525,MKT PLACE,Cobertura
1672153797658,MKT PLACE,Cobertura
1672154092733,MKT PLACE,Cobertura
1672151414903,MKT PLACE,Cobertura
1672151651319,MKT PLACE,Cobertura
1672155584222,MKT PLACE,Cobertura
1672152520127,MKT PLACE,Cobertura
1672154616137,MKT PLACE,Cobertura
1672161935356,MKT PLACE,Cobertura
1672158632545,MKT PLACE,Cobertura
1672328657037,CANCELADO,xxxxxxxxx
1672328840477,VOLUMEN CVZA,Volumen
1672329594672,VOLUMEN CVZA,Volumen
1672330971963,VOLUMEN CVZA,Volumen
1672328407010,VOLUMEN CVZA,Volumen
1672330301871,VOLUMEN CVZA,Volumen
1672340917337,VOLUMEN NABS,Volumen
1672404578327,VOLUMEN NABS,Volumen
1672340766066,VOLUMEN NABS,Volumen
1672404962247,VOLUMEN NABS,Volumen
1672341126294,VOLUMEN NABS,Volumen
1672405557223,VOLUMEN NABS,Volumen
1672341196638,VOLUMEN NABS,Volumen
1672405960795,VOLUMEN NABS,Volumen
1672341753982,VOLUMEN NABS,Volumen
1672406173024,VOLUMEN NABS,Volumen
1672341969611,VOLUMEN NABS,Volumen
1672341804444,VOLUMEN NABS,Volumen
1672408282128,VOLUMEN NABS,Volumen
1672402897188,VOLUMEN NABS,Volumen
1672403218159,VOLUMEN NABS,Volumen
1672342342443,VOLUMEN NABS,Volumen
1672407301111,VOLUMEN NABS,Volumen
1672403949785,VOLUMEN NABS,Volumen
1672404266157,VOLUMEN NABS,Volumen
1672343035904,VOLUMEN NABS,Volumen
1672407678092,VOLUMEN NABS,Volumen
1672329093808,CANCELADO,xxxxxxxxx
1672085383642,CANCELADO,xxxxxxxxx
1672076876078,CANCELADO,xxxxxxxxx
1672683135936,AD HOC,Cobertura
1672754726758,AD HOC,Cobertura
1672750632429,VOLUMEN CVZA,Volumen
1672327189595,CANCELADO,xxxxxxxxx
1672327793843,CANCELADO,xxxxxxxxx
1672328050556,CANCELADO,xxxxxxxxx
1672329201970,CANCELADO,xxxxxxxxx
1672775969106,VOLUMEN CVZA,Volumen
1672776798004,VOLUMEN CVZA,Volumen
1672777729991,VOLUMEN CVZA,Volumen
1672780854142,VOLUMEN CVZA,Volumen
1672777340928,VOLUMEN CVZA,Volumen
1672777644510,VOLUMEN CVZA,Volumen
1672779571077,VOLUMEN CVZA,Volumen
1672777856264,VOLUMEN CVZA,Volumen
1672864566066,VOLUMEN NABS,Volumen
1672864208622,VOLUMEN NABS,Volumen
1672923173464,VOLUMEN NABS,Volumen
1672942954990,VOLUMEN NABS,Volumen
1672922911577,VOLUMEN CVZA,Volumen
1672941070719,VOLUMEN NABS,Volumen
1673028125349,VOLUMEN CVZA,Volumen
1673035522602,VOLUMEN NABS,Volumen
1673296637158,VOLUMEN CVZA,Volumen
1673287121927,VOLUMEN NABS,Volumen
1673472184947,VOLUMEN NABS,Volumen
1674245088216,AD HOC,Cobertura
1674650682383,CANCELADO,xxxxxxxxx
1674653662297,CANCELADO,xxxxxxxxx
1674651040488,AD HOC,Cobertura
1674670444702,AD HOC,Cobertura
1674757822370,CANCELADO,xxxxxxxxx
1674756396827,CANCELADO,xxxxxxxxx
1674671807518,AD HOC,Cobertura
1674671549928,AD HOC,Cobertura
1674672228114,AD HOC,Cobertura
1674672937015,AD HOC,Cobertura
1674672678239,CANCELADO,xxxxxxxxx
1674679112089,FRESQUITA,Cobertura Inno
1674752437058,FRESQUITA,Cobertura Inno
1674739117279,INNOVACIONES,Cobertura
1674738634033,CANCELADO,xxxxxxxxx
1674679289490,FRESQUITA,Cobertura Inno
1674750359618,CANCELADO,xxxxxxxxx
1674736664406,INNOVACIONES,Cobertura
1674746545324,CANCELADO,xxxxxxxxx
1674753279078,CANCELADO,xxxxxxxxx
1674752996201,CANCELADO,xxxxxxxxx
1674753047860,INNOVACIONES,Cobertura
1674754555108,INNOVACIONES,Cobertura
1674670781971,AD HOC,Cobertura
1674673559506,CANCELADO,xxxxxxxxx
1674662083354,MKT PLACE VTAS,Cobertura
1674656114756,AD HOC,Cobertura
1674655286518,INNOVACIONES,Cobertura
1674655525215,INNOVACIONES,Cobertura
1674654058976,AD HOC,Cobertura
1674653184906,AD HOC,Cobertura
1674654911742,CANCELADO,xxxxxxxxx
1674656503356,FRESQUITA,Cobertura Inno
1674654117138,AD HOC,Cobertura
1674658935379,FRESQUITA,Cobertura Inno
1674652060725,AD HOC,Cobertura
1674652487542,AD HOC,Cobertura
1674654225185,AD HOC,Cobertura
1674654861515,INNOVACIONES,Cobertura
1674654639147,AD HOC,Cobertura
1674659270898,FRESQUITA,Cobertura Inno
1674654449770,AD HOC,Cobertura
1674675170774,CANCELADO,xxxxxxxxx
1674672230371,CANCELADO,xxxxxxxxx
1674670589180,AD HOC,Cobertura
1674667274411,CANCELADO,xxxxxxxxx
1674668837141,AD HOC,Cobertura
1674669526849,AD HOC,Cobertura
1674738245216,AD HOC,Cobertura
1674737334883,AD HOC,Cobertura
1674650414663,AD HOC,Cobertura
1674677636600,FRESQUITA,Cobertura Inno
1674735164476,CANCELADO,xxxxxxxxx
1674751707606,CANCELADO,xxxxxxxxx
1674737645776,AD HOC,Cobertura
1674756017472,AD HOC,Cobertura
1674759220532,CANCELADO,xxxxxxxxx
1674754234621,AD HOC,Cobertura
1675186799331,VOLUMEN NABS,Volumen
1675186403242,VOLUMEN NABS,Volumen
1675185867471,VOLUMEN CVZA,Volumen
1675184578733,VOLUMEN CVZA,Volumen
1675186121229,VOLUMEN CVZA,Volumen
1675182959796,VOLUMEN CVZA,Volumen
1675186778581,VOLUMEN NABS,Volumen
1675182001049,VOLUMEN CVZA,Volumen
1675182461545,VOLUMEN CVZA,Volumen
1675188305953,VOLUMEN CVZA,Volumen
1675189853974,VOLUMEN CVZA,Volumen
1675184139592,VOLUMEN CVZA,Volumen
1675192036549,CANCELADO,xxxxxxxxx
1675185242887,VOLUMEN CVZA,Volumen
1675185317499,CANCELADO,xxxxxxxxx
1675188718904,CANCELADO,xxxxxxxxx
1675191735902,VOLUMEN CVZA,Volumen
1675184822384,VOLUMEN NABS,Volumen
1675189333324,VOLUMEN CVZA,Volumen
1675191076368,VOLUMEN CVZA,Volumen
1675191398674,VOLUMEN CVZA,Volumen
1675187187977,VOLUMEN NABS,Volumen
1675186556948,VOLUMEN NABS,Volumen
1674676884832,MKT PLACE PARTNERS,Cobertura
1674675083981,MKT PLACE PARTNERS,Cobertura
1674672980345,MKT PLACE PARTNERS,Cobertura
1674591406004,AD HOC,Cobertura
1675084356379,MKT PLACE VTAS,Cobertura
1674651838242,AD HOC,Cobertura
1674651559006,AD HOC,Cobertura
1674651236642,AD HOC,Cobertura
1674588649070,AD HOC,Cobertura
1674590762213,AD HOC,Cobertura
1674832214825,AD HOC,Cobertura
1674753303309,MKT PLACE VTAS,Cobertura
1674670469503,AD HOC,Cobertura
1674749515356,MKT PLACE VTAS,Cobertura
1674746936978,MKT PLACE VTAS,Cobertura
1674750933937,MKT PLACE VTAS,Cobertura
1674744374351,MKT PLACE VTAS,Cobertura
1674742606946,MKT PLACE VTAS,Cobertura
1674749889475,MKT PLACE VTAS,Cobertura
1674751721970,MKT PLACE VTAS,Cobertura
1674742443556,MKT PLACE VTAS,Cobertura
1674743428789,MKT PLACE VTAS,Cobertura
1674745714632,MKT PLACE VTAS,Cobertura
1674752085506,MKT PLACE VTAS,Cobertura
1674743127794,MKT PLACE VTAS,Cobertura
1674737723402,INNOVACIONES,Cobertura
1674741978656,MKT PLACE VTAS,Cobertura
1674752593355,MKT PLACE VTAS,Cobertura
1674669961981,AD HOC,Cobertura
1674666893077,MKT PLACE VTAS,Cobertura
1674669166709,AD HOC,Cobertura
1674674502868,AD HOC,Cobertura
1674667607017,MKT PLACE VTAS,Cobertura
1674653912981,AD HOC,Cobertura
1674666537380,MKT PLACE VTAS,Cobertura
1674666723655,MKT PLACE VTAS,Cobertura
1674652256032,AD HOC,Cobertura
1674655944075,INNOVACIONES,Cobertura
1674652457117,AD HOC,Cobertura
1674649682986,AD HOC,Cobertura
1674667454012,MKT PLACE VTAS,Cobertura
1674667805825,MKT PLACE VTAS,Cobertura
1674672480653,MKT PLACE VTAS,Cobertura
1674671417505,MKT PLACE VTAS,Cobertura
1674736007508,AD HOC,Cobertura
1674734685557,AD HOC,Cobertura
1674652029553,AD HOC,Cobertura
1674737939043,AD HOC,Cobertura
1674734124489,AD HOC,Cobertura
1674589255583,AD HOC,Cobertura
1674589809494,AD HOC,Cobertura
1674592823074,AD HOC,Cobertura
1674834104258,AD HOC,Cobertura
1675195018048,CANCELADO,xxxxxxxxx
1675197811684,AD HOC,Cobertura
1675195445067,VOLUMEN NABS,Volumen
1675262274001,INNOVACIONES,Cobertura
1675284066247,VOLUMEN CVZA,Volumen
1675284316711,VOLUMEN CVZA,Volumen
1675283845308,VOLUMEN CVZA,Volumen
1675283460209,AD HOC,Cobertura
1675281325864,VOLUMEN CVZA,Volumen
1675286436409,VOLUMEN NABS,Volumen
1675285964380,VOLUMEN NABS,Volumen
1675286139898,VOLUMEN NABS,Volumen
1675285531539,VOLUMEN NABS,Volumen
1675354658077,MKT PLACE VTAS,Cobertura
1675452051120,VOLUMEN NABS,Volumen
1675689650442,VOLUMEN NABS,Volumen
9b454192-c90c-4413-a73b-382ef47ee700,EJECUCION,Ejecución
1677696897263,MKT PLACE VTAS,Cobertura
1677695228174,INNOVACION GP,Cobertura Inno
1677700512275,MKT PLACE VTAS,Cobertura
1677694846317,INNOVACION GP,Cobertura Inno
1677694649032,INNOVACION GP,Cobertura Inno
1677701492041,MKT PLACE VTAS,Cobertura
1677696179076,MKT PLACE VTAS,Cobertura
1677695649155,INNOVACION GP,Cobertura Inno
1677696016173,MKT PLACE VTAS,Cobertura
1677617795298,AD HOC,Cobertura
1677612322948,VOLUMEN NABS,Volumen
1677611113927,AD HOC,Cobertura
1677606630705,VOLUMEN NABS,Volumen
1677610532873,VOLUMEN NABS,Volumen
1677611884959,AD HOC,Cobertura
1677605051710,CANCELADO,xxxxxxxxx
1677611351527,VOLUMEN NABS,Volumen
1677605806991,VOLUMEN NABS,Volumen
1677604583290,VOLUMEN NABS,Volumen
1677609652629,INNOVACION GP,Cobertura Inno
1677610029544,VOLUMEN NABS,Volumen
1677605992630,VOLUMEN NABS,Volumen
1677605436464,VOLUMEN NABS,Volumen
1677604977549,VOLUMEN NABS,Volumen
1677605970559,VOLUMEN NABS,Volumen
1677609742425,VOLUMEN NABS,Volumen
1677606781378,VOLUMEN NABS,Volumen
1677244009105,CANCELADO,xxxxxxxxx
1677243359193,CANCELADO,xxxxxxxxx
1677184956129,CANCELADO,xxxxxxxxx
1677601470737,VOLUMEN CVZA,Volumen
1677602532373,VOLUMEN CVZA,Volumen
1677600932320,VOLUMEN CVZA,Volumen
1677603109019,VOLUMEN CVZA,Volumen
1677604050852,VOLUMEN CVZA,Volumen
1677601299318,VOLUMEN CVZA,Volumen
1677593996778,AD HOC,Cobertura
1677601706548,VOLUMEN CVZA,Volumen
1677603426974,VOLUMEN CVZA,Volumen
1677603635251,VOLUMEN CVZA,Volumen
1677591739890,AD HOC,Cobertura
1677603810921,VOLUMEN CVZA,Volumen
1677603441955,VOLUMEN CVZA,Volumen
1677600381607,CANCELADO,xxxxxxxxx
1677602166987,VOLUMEN CVZA,Volumen
1677603177126,VOLUMEN CVZA,Volumen
1677524879068,AD HOC,Cobertura
1677525589488,AD HOC,Cobertura
1677523922067,AD HOC,Cobertura
1677686063903,MKT PLACE VTAS,Cobertura
1677684720871,MKT PLACE PARTNERS,Cobertura
1677678829049,MKT PLACE PARTNERS,Cobertura
1677676976629,INNOVACION REGION,Cobertura Inno
1677690175413,MKT PLACE VTAS,Cobertura
1677687185877,MKT PLACE VTAS,Cobertura
1677611044403,VOLUMEN NABS,Volumen
1677523252441,CANCELADO,xxxxxxxxx
1677528155109,CANCELADO,xxxxxxxxx
1677523453905,MKT PLACE VTAS,Cobertura
1677526227062,AD HOC,Cobertura
1677524286656,CANCELADO,xxxxxxxxx
1677523651180,AD HOC,Cobertura
1677525411105,AD HOC,Cobertura
1677524424006,AD HOC,Cobertura
1677530091295,MKT PLACE VTAS,Cobertura
1677522941838,AD HOC,Cobertura
1677522332939,AD HOC,Cobertura
1677526081705,AD HOC,Cobertura
1677526427195,CANCELADO,xxxxxxxxx
1677525848088,AD HOC,Cobertura
1677244197475,INNOVACION REGION,Cobertura Inno
1677243940115,INNOVACION REGION,Cobertura Inno
1677265852826,INNOVACION REGION,Cobertura Inno
1677242394759,MKT PLACE VTAS,Cobertura
1677183341203,CANCELADO,xxxxxxxxx
1677271024926,AD HOC,Cobertura
1677267773050,AD HOC,Cobertura
1677249579796,MKT PLACE PARTNERS,Cobertura
1677241720092,AD HOC,Cobertura
1677241437711,INNOVACION REGION,Cobertura Inno
1677183374959,CANCELADO,xxxxxxxxx
1677184127326,CANCELADO,xxxxxxxxx
1677183578049,CANCELADO,xxxxxxxxx
1677504185383,AD HOC,Cobertura
1677506544973,AD HOC,Cobertura
1677503523819,AD HOC,Cobertura
1677505647312,AD HOC,Cobertura
1677529841423,INNOVACION REGION,Cobertura Inno
1677598355227,INNOVACION REGION,Cobertura Inno
1677586301838,INNOVACION REGION,Cobertura Inno
1677587834036,INNOVACION REGION,Cobertura Inno
1677587577959,INNOVACION REGION,Cobertura Inno
1677587440441,INNOVACION REGION,Cobertura Inno
1677267330670,CANCELADO,xxxxxxxxx
1677532436248,INNOVACION REGION,Cobertura Inno
1677532176922,INNOVACION REGION,Cobertura Inno
1677525144742,AD HOC,Cobertura
1677532038153,INNOVACION REGION,Cobertura Inno
1677531894542,INNOVACION REGION,Cobertura Inno
1677507294152,AD HOC,Cobertura
1677506920426,AD HOC,Cobertura
1677511262881,AD HOC,Cobertura
1677504829049,CANCELADO,xxxxxxxxx
1677500570284,INNOVACION GP,Cobertura Inno
1677511544823,CANCELADO,xxxxxxxxx
1677503274502,AD HOC,Cobertura
1677503036514,AD HOC,Cobertura
1677500724815,INNOVACION GP,Cobertura Inno
1677505890211,AD HOC,Cobertura
1677507506924,AD HOC,Cobertura
