cliente_truck,cliente_chess,codigo_distri,codigo_bees
457989,62617,135958000,13595800062617
458126,62618,135958000,13595800062618
458161,62619,135958000,13595800062619
458220,62620,135958000,13595800062620
458232,62621,135958000,13595800062621
458244,62622,135958000,13595800062622
458262,62623,135958000,13595800062623
458278,62624,135958000,13595800062624
458284,62625,135958000,13595800062625
458372,62626,135958000,13595800062626
458444,62627,135958000,13595800062627
458467,62628,135958000,13595800062628
458470,62629,135958000,13595800062629
458479,62630,135958000,13595800062630
458480,62631,135958000,13595800062631
458539,62632,135958000,13595800062632
458545,62633,135958000,13595800062633
458551,62634,135958000,13595800062634
458554,62635,135958000,13595800062635
458564,62636,135958000,13595800062636
458569,62637,135958000,13595800062637
458608,62638,135958000,13595800062638
458612,62639,135958000,13595800062639
458613,62640,135958000,13595800062640
458666,62641,135958000,13595800062641
458703,62642,135958000,13595800062642
458718,62643,135958000,13595800062643
458780,62644,135958000,13595800062644
458895,62645,135958000,13595800062645
458896,62646,135958000,13595800062646
458917,62647,135958000,13595800062647
458923,62648,135958000,13595800062648
458929,62649,135958000,13595800062649
458935,62650,135958000,13595800062650
458938,62651,135958000,13595800062651
458945,62652,135958000,13595800062652
458962,62653,135958000,13595800062653
459001,62654,135958000,13595800062654
459003,62655,135958000,13595800062655
459034,62656,135958000,13595800062656
459090,62657,135958000,13595800062657
459096,62658,135958000,13595800062658
459124,62659,135958000,13595800062659
459156,62660,135958000,13595800062660
459163,62661,135958000,13595800062661
459270,62662,135958000,13595800062662
459274,62663,135958000,13595800062663
459290,62664,135958000,13595800062664
459313,62665,135958000,13595800062665
459318,62666,135958000,13595800062666
459373,62667,135958000,13595800062667
459493,62668,135958000,13595800062668
459520,62669,135958000,13595800062669
459581,62670,135958000,13595800062670
459640,62671,135958000,13595800062671
459646,62672,135958000,13595800062672
459660,62673,135958000,13595800062673
459765,62674,135958000,13595800062674
459894,62675,135958000,13595800062675
459906,62676,135958000,13595800062676
459911,62677,135958000,13595800062677
459995,62678,135958000,13595800062678
460030,62679,135958000,13595800062679
460041,62680,135958000,13595800062680
460044,62681,135958000,13595800062681
460100,62682,135958000,13595800062682
460108,62683,135958000,13595800062683
460165,62684,135958000,13595800062684
460186,62685,135958000,13595800062685
460241,62686,135958000,13595800062686
460243,62687,135958000,13595800062687
460264,62688,135958000,13595800062688
460269,62689,135958000,13595800062689
460325,62690,135958000,13595800062690
460375,62691,135958000,13595800062691
460414,62692,135958000,13595800062692
460423,62693,135958000,13595800062693
460484,62694,135958000,13595800062694
460522,62695,135958000,13595800062695
460534,62696,135958000,13595800062696
460539,62697,135958000,13595800062697
460580,62698,135958000,13595800062698
460582,62699,135958000,13595800062699
460586,62700,135958000,13595800062700
460589,62701,135958000,13595800062701
460591,62702,135958000,13595800062702
460627,62703,135958000,13595800062703
460655,62704,135958000,13595800062704
460664,62705,135958000,13595800062705
460667,62706,135958000,13595800062706
460668,62707,135958000,13595800062707
460669,62708,135958000,13595800062708
460687,62709,135958000,13595800062709
460724,62710,135958000,13595800062710
460779,62711,135958000,13595800062711
460795,62712,135958000,13595800062712
460807,62713,135958000,13595800062713
460819,62714,135958000,13595800062714
460821,62715,135958000,13595800062715
460823,62716,135958000,13595800062716
460834,62717,135958000,13595800062717
460841,62718,135958000,13595800062718
460861,62719,135958000,13595800062719
460862,62720,135958000,13595800062720
460975,62721,135958000,13595800062721
460991,62722,135958000,13595800062722
460994,62723,135958000,13595800062723
461114,62724,135958000,13595800062724
461134,62725,135958000,13595800062725
461197,62726,135958000,13595800062726
461205,62727,135958000,13595800062727
461210,62728,135958000,13595800062728
461213,62729,135958000,13595800062729
461260,62730,135958000,13595800062730
461400,62731,135958000,13595800062731
461443,62732,135958000,13595800062732
461444,62733,135958000,13595800062733
461491,62734,135958000,13595800062734
461521,62735,135958000,13595800062735
461605,62736,135958000,13595800062736
461609,62737,135958000,13595800062737
461616,62738,135958000,13595800062738
461662,62739,135958000,13595800062739
461668,62740,135958000,13595800062740
461716,62741,135958000,13595800062741
461735,62742,135958000,13595800062742
461777,62743,135958000,13595800062743
461780,62744,135958000,13595800062744
461798,62745,135958000,13595800062745
461800,62746,135958000,13595800062746
461843,62747,135958000,13595800062747
461849,62748,135958000,13595800062748
461850,62749,135958000,13595800062749
461889,62750,135958000,13595800062750
461899,62751,135958000,13595800062751
461905,62752,135958000,13595800062752
461910,62753,135958000,13595800062753
461915,62754,135958000,13595800062754
461958,62755,135958000,13595800062755
461968,62756,135958000,13595800062756
462069,62757,135958000,13595800062757
462102,62758,135958000,13595800062758
462105,62759,135958000,13595800062759
462114,62760,135958000,13595800062760
462129,62761,135958000,13595800062761
462155,62762,135958000,13595800062762
462159,62763,135958000,13595800062763
462174,62764,135958000,13595800062764
462183,62765,135958000,13595800062765
462205,62766,135958000,13595800062766
462208,62767,135958000,13595800062767
462215,62768,135958000,13595800062768
462248,62769,135958000,13595800062769
462273,62770,135958000,13595800062770
462274,62771,135958000,13595800062771
462289,62772,135958000,13595800062772
462292,62773,135958000,13595800062773
462298,62774,135958000,13595800062774
462309,62775,135958000,13595800062775
462355,62776,135958000,13595800062776
462371,62777,135958000,13595800062777
462395,62778,135958000,13595800062778
462499,62779,135958000,13595800062779
462504,62780,135958000,13595800062780
462532,62781,135958000,13595800062781
462533,62782,135958000,13595800062782
462537,62783,135958000,13595800062783
462539,62784,135958000,13595800062784
462540,62785,135958000,13595800062785
462541,62786,135958000,13595800062786
462543,62787,135958000,13595800062787
462696,62788,135958000,13595800062788
462700,62789,135958000,13595800062789
462701,62790,135958000,13595800062790
462708,62791,135958000,13595800062791
462722,62792,135958000,13595800062792
462751,62793,135958000,13595800062793
462771,62794,135958000,13595800062794
462782,62795,135958000,13595800062795
462834,62796,135958000,13595800062796
462839,62797,135958000,13595800062797
462857,62798,135958000,13595800062798
462863,62799,135958000,13595800062799
462874,62800,135958000,13595800062800
462875,62801,135958000,13595800062801
462886,62802,135958000,13595800062802
462890,62803,135958000,13595800062803
462891,62804,135958000,13595800062804
462903,62805,135958000,13595800062805
462941,62806,135958000,13595800062806
462943,62807,135958000,13595800062807
462981,62808,135958000,13595800062808
462985,62809,135958000,13595800062809
462986,62810,135958000,13595800062810
462993,62811,135958000,13595800062811
462995,62812,135958000,13595800062812
462996,62813,135958000,13595800062813
463013,62814,135958000,13595800062814
463045,62815,135958000,13595800062815
463091,62816,135958000,13595800062816
463098,62817,135958000,13595800062817
463103,62818,135958000,13595800062818
463155,62819,135958000,13595800062819
463173,62820,135958000,13595800062820
463192,62821,135958000,13595800062821
463193,62822,135958000,13595800062822
463215,62823,135958000,13595800062823
463227,62824,135958000,13595800062824
463231,62825,135958000,13595800062825
463232,62826,135958000,13595800062826
463234,62827,135958000,13595800062827
463235,62828,135958000,13595800062828
463236,62829,135958000,13595800062829
463237,62830,135958000,13595800062830
463239,62831,135958000,13595800062831
463241,62832,135958000,13595800062832
463253,62833,135958000,13595800062833
463279,62834,135958000,13595800062834
463286,62835,135958000,13595800062835
463294,62836,135958000,13595800062836
463295,62837,135958000,13595800062837
463312,62838,135958000,13595800062838
463314,62839,135958000,13595800062839
463333,62840,135958000,13595800062840
463334,62841,135958000,13595800062841
463357,62842,135958000,13595800062842
463361,62843,135958000,13595800062843
463369,62844,135958000,13595800062844
463377,62845,135958000,13595800062845
463380,62846,135958000,13595800062846
463393,62847,135958000,13595800062847
463394,62848,135958000,13595800062848
463398,62849,135958000,13595800062849
463400,62850,135958000,13595800062850
463401,62851,135958000,13595800062851
463406,62852,135958000,13595800062852
463410,62853,135958000,13595800062853
463411,62854,135958000,13595800062854
463413,62855,135958000,13595800062855
463414,62856,135958000,13595800062856
463415,62857,135958000,13595800062857
463470,62858,135958000,13595800062858
463484,62859,135958000,13595800062859
463492,62860,135958000,13595800062860
463498,62861,135958000,13595800062861
463504,62862,135958000,13595800062862
463515,62863,135958000,13595800062863
463527,62864,135958000,13595800062864
463533,62865,135958000,13595800062865
463545,62866,135958000,13595800062866
463573,62867,135958000,13595800062867
463582,62868,135958000,13595800062868
463589,62869,135958000,13595800062869
463599,62870,135958000,13595800062870
463621,62871,135958000,13595800062871
463630,62872,135958000,13595800062872
463635,62873,135958000,13595800062873
463640,62874,135958000,13595800062874
463649,62875,135958000,13595800062875
463650,62876,135958000,13595800062876
463686,62877,135958000,13595800062877
463718,62878,135958000,13595800062878
463726,62879,135958000,13595800062879
463738,62880,135958000,13595800062880
463753,62881,135958000,13595800062881
463755,62882,135958000,13595800062882
463757,62883,135958000,13595800062883
463758,62884,135958000,13595800062884
463760,62885,135958000,13595800062885
463762,62886,135958000,13595800062886
463763,62887,135958000,13595800062887
463764,62888,135958000,13595800062888
463768,62889,135958000,13595800062889
463769,62890,135958000,13595800062890
463770,62891,135958000,13595800062891
463771,62892,135958000,13595800062892
463772,62893,135958000,13595800062893
463773,62894,135958000,13595800062894
463778,62895,135958000,13595800062895
463805,62896,135958000,13595800062896
463812,62897,135958000,13595800062897
463824,62898,135958000,13595800062898
463825,62899,135958000,13595800062899
463848,62900,135958000,13595800062900
463873,62901,135958000,13595800062901
463885,62902,135958000,13595800062902
463887,62903,135958000,13595800062903
463888,62904,135958000,13595800062904
463936,62905,135958000,13595800062905
463969,62906,135958000,13595800062906
463985,62907,135958000,13595800062907
463995,62908,135958000,13595800062908
464018,62909,135958000,13595800062909
464019,62910,135958000,13595800062910
464022,62911,135958000,13595800062911
464027,62912,135958000,13595800062912
464120,62913,135958000,13595800062913
464154,62914,135958000,13595800062914
464161,62915,135958000,13595800062915
464176,62916,135958000,13595800062916
464177,62917,135958000,13595800062917
464195,62918,135958000,13595800062918
464215,62919,135958000,13595800062919
464220,62920,135958000,13595800062920
464225,62921,135958000,13595800062921
464242,62922,135958000,13595800062922
464260,62923,135958000,13595800062923
464318,62924,135958000,13595800062924
464334,62925,135958000,13595800062925
464347,62926,135958000,13595800062926
464349,62927,135958000,13595800062927
464362,62928,135958000,13595800062928
464374,62929,135958000,13595800062929
464440,62930,135958000,13595800062930
464441,62931,135958000,13595800062931
464445,62932,135958000,13595800062932
464454,62933,135958000,13595800062933
464472,62934,135958000,13595800062934
464494,62935,135958000,13595800062935
464495,62936,135958000,13595800062936
464504,62937,135958000,13595800062937
464526,62938,135958000,13595800062938
464547,62939,135958000,13595800062939
464576,62940,135958000,13595800062940
464641,62941,135958000,13595800062941
464653,62942,135958000,13595800062942
464656,62943,135958000,13595800062943
464740,62944,135958000,13595800062944
464865,62945,135958000,13595800062945
464867,62946,135958000,13595800062946
464903,62947,135958000,13595800062947
464909,62948,135958000,13595800062948
464911,62949,135958000,13595800062949
464919,62950,135958000,13595800062950
464940,62951,135958000,13595800062951
464943,62952,135958000,13595800062952
464952,62953,135958000,13595800062953
464963,62954,135958000,13595800062954
464964,62955,135958000,13595800062955
464994,62956,135958000,13595800062956
465002,62957,135958000,13595800062957
465005,62958,135958000,13595800062958
465066,62959,135958000,13595800062959
465086,62960,135958000,13595800062960
465137,62961,135958000,13595800062961
465157,62962,135958000,13595800062962
465252,62963,135958000,13595800062963
465266,62964,135958000,13595800062964
465271,62965,135958000,13595800062965
465272,62966,135958000,13595800062966
465275,62967,135958000,13595800062967
465284,62968,135958000,13595800062968
465288,62969,135958000,13595800062969
465289,62970,135958000,13595800062970
465293,62971,135958000,13595800062971
465305,62972,135958000,13595800062972
465316,62973,135958000,13595800062973
465333,62974,135958000,13595800062974
465375,62975,135958000,13595800062975
465395,62976,135958000,13595800062976
465412,62977,135958000,13595800062977
465430,62978,135958000,13595800062978
465459,62979,135958000,13595800062979
465462,62980,135958000,13595800062980
465473,62981,135958000,13595800062981
465617,62982,135958000,13595800062982
465619,62983,135958000,13595800062983
465620,62984,135958000,13595800062984
465649,62985,135958000,13595800062985
465655,62986,135958000,13595800062986
465692,62987,135958000,13595800062987
465730,62988,135958000,13595800062988
465745,62989,135958000,13595800062989
465749,62990,135958000,13595800062990
465756,62991,135958000,13595800062991
465771,62992,135958000,13595800062992
465866,62993,135958000,13595800062993
465889,62994,135958000,13595800062994
465908,62995,135958000,13595800062995
465944,62996,135958000,13595800062996
465956,62997,135958000,13595800062997
465999,62998,135958000,13595800062998
466016,62999,135958000,13595800062999
466055,63000,135958000,13595800063000
466064,63001,135958000,13595800063001
466132,63002,135958000,13595800063002
466159,63003,135958000,13595800063003
466171,63004,135958000,13595800063004
466228,63005,135958000,13595800063005
466243,63006,135958000,13595800063006
466249,63007,135958000,13595800063007
466274,63008,135958000,13595800063008
466278,63009,135958000,13595800063009
466305,63010,135958000,13595800063010
500011,63011,135958000,13595800063011
500040,63012,135958000,13595800063012
500183,63013,135958000,13595800063013
500222,63014,135958000,13595800063014
500757,63015,135958000,13595800063015
500852,63016,135958000,13595800063016
605705,63017,135958000,13595800063017
903220,63018,135958000,13595800063018
903221,63019,135958000,13595800063019
138557,60274,135958000,13595800060274
396323,60919,135958000,13595800060919
157249,63020,135958000,13595800063020
174335,63021,135958000,13595800063021
187832,63022,135958000,13595800063022
307523,63023,135958000,13595800063023
325050,63024,135958000,13595800063024
383638,63025,135958000,13595800063025
395560,63026,135958000,13595800063026
410248,63027,135958000,13595800063027
410579,63028,135958000,13595800063028
411464,63029,135958000,13595800063029
412111,63030,135958000,13595800063030
412421,63031,135958000,13595800063031
412698,63032,135958000,13595800063032
416025,63033,135958000,13595800063033
434192,63034,135958000,13595800063034
434645,63035,135958000,13595800063035
459274,63036,135958000,13595800063036
460534,63037,135958000,13595800063037
460580,63038,135958000,13595800063038
460591,63039,135958000,13595800063039
460779,63040,135958000,13595800063040
465999,63041,135958000,13595800063041
466016,63042,135958000,13595800063042
466055,63043,135958000,13595800063043
466064,63044,135958000,13595800063044
466132,63045,135958000,13595800063045
466159,63046,135958000,13595800063046
466171,63047,135958000,13595800063047
466228,63048,135958000,13595800063048
466243,63049,135958000,13595800063049
466249,63050,135958000,13595800063050
466274,63051,135958000,13595800063051
466278,63052,135958000,13595800063052
466305,63053,135958000,13595800063053
466323,63054,135958000,13595800063054
466377,63055,135958000,13595800063055
466448,63056,135958000,13595800063056
466458,63057,135958000,13595800063057
466470,63058,135958000,13595800063058
466494,63059,135958000,13595800063059
466497,63060,135958000,13595800063060
466501,63061,135958000,13595800063061
466517,63062,135958000,13595800063062
466520,63063,135958000,13595800063063
466543,63064,135958000,13595800063064
466544,63065,135958000,13595800063065
466545,63066,135958000,13595800063066
466554,63067,135958000,13595800063067
466556,63068,135958000,13595800063068
466628,63069,135958000,13595800063069
466632,63070,135958000,13595800063070
466633,63071,135958000,13595800063071
466638,63072,135958000,13595800063072
466651,63073,135958000,13595800063073
466678,63074,135958000,13595800063074
466679,63075,135958000,13595800063075
466682,63076,135958000,13595800063076
466691,63077,135958000,13595800063077
466697,63078,135958000,13595800063078
466745,63079,135958000,13595800063079
466762,63080,135958000,13595800063080
466803,63081,135958000,13595800063081
466835,63082,135958000,13595800063082
466837,63083,135958000,13595800063083
466841,63084,135958000,13595800063084
466861,63085,135958000,13595800063085
466877,63086,135958000,13595800063086
466923,63087,135958000,13595800063087
466927,63088,135958000,13595800063088
466928,63089,135958000,13595800063089
466929,63090,135958000,13595800063090
466939,63091,135958000,13595800063091
467032,63092,135958000,13595800063092
467041,63093,135958000,13595800063093
467060,63094,135958000,13595800063094
500011,63095,135958000,13595800063095
500040,63096,135958000,13595800063096
500183,63097,135958000,13595800063097
500222,63098,135958000,13595800063098
500757,63099,135958000,13595800063099
500852,63100,135958000,13595800063100
605705,63101,135958000,13595800063101
903220,63102,135958000,13595800063102
903221,63103,135958000,13595800063103
396323,63104,135958000,13595800063104
416024,63105,135958000,13595800063105
