challenge_id,challenge_type_orig,challenge_type
9bf783f4-8b47-4956-b85f-e055527e2359,AD HOC,Cobertura Cerveza
60dc1b20-d317-4d35-84d7-82bfdc533dad,AD HOC,Cobertura Cerveza
22c19bf3-ce00-44d5-806e-8bab04d727ab,AD HOC,Cobertura Cerveza
a585b7f3-57aa-49b9-bc31-c69340fbe984,AD HOC,Cobertura Cerveza
eb2fc707-cd85-4aaf-bf09-bde18aea25b1,AD HOC,Cobertura Cerveza
1f30c2a6-91f1-4e70-985e-7a9b6aff00b7,AD HOC,Cobertura Cerveza
e5094beb-dbe9-4b29-973d-38e19a0b958d,INNOVACION ,Cobertura Innovaciones
c2acdc8a-f24c-4838-80db-3fd7fbdfc604,AD HOC,Cobertura Cerveza
2e3e4871-d077-45d9-b206-71f9f9847669,CANCELADO,
6c09d321-3e00-4554-8623-269a513a36c0,INNOVACION,Cobertura Innovaciones
528e29a7-5d10-4d96-998b-261e827d49d5,AD HOC,Cobertura Cerveza
bc7e6eec-093a-4312-8711-db479fcb4182,AD HOC,Cobertura Cerveza
a7d99139-5429-47b1-92f2-2f88cf877618,AD HOC,Cobertura Cerveza
3eb71dea-c963-4e1e-acc2-497d3eb8e0b4,AD HOC,Cobertura Cerveza
7ac10c15-9678-44a5-9e28-98edb6a44f58,AD HOC,Cobertura Cerveza
f0cf914f-3c6b-46be-b4db-3b3b9808f637,AD HOC,Cobertura Cerveza
94d7effd-1a02-490a-88f7-d766b5e1758e,CANCELADO,
770797ed-873b-4056-b38a-e06f9cfab947,AD HOC,Cobertura Cerveza
591de72d-cd99-431e-b3d9-8de4e93c556c,AD HOC,Cobertura Cerveza
b87b5450-9b06-4c2e-8735-1c97f1030f56,CANCELADO,
85fde595-69f0-45aa-8c93-fd9e3088f030,AD HOC,Cobertura Cerveza
296f351f-9f17-4dbb-9fcd-f5c37cc9ec99,AD HOC,Cobertura Cerveza
a06e28b1-4e60-4f73-abca-b4c77ba7f171,CANCELADO,
3f6b1365-dbe6-4f4a-9bfb-805c786eec94,CANCELADO,
8108f266-7c29-4c5c-8dfb-ec56a463f2cf,AD HOC,Cobertura Cerveza
15f4e01d-a6bf-4ad8-8630-1ab305e46552,CANCELADO,
c5a98644-e822-4e33-92cd-5f2456d86e16,AD HOC,Cobertura Cerveza
6394c339-03b7-4a0f-b387-174ddb026b26,INNOVACION,Cobertura Innovaciones
37bbbb59-ba4e-478f-9793-a3b979d50802,AD HOC,Cobertura Cerveza
da160445-a0ab-4923-925c-9795fa3b5f75,CANCELADO,
438d2e1d-5630-4d34-a4ee-f57ff61fefde,CANCELADO,
8f152bb2-a01f-45ec-8b36-2ef46811458f,CANCELADO,
66f546c3-5635-4216-8295-aaba618f332f,CANCELADO,
737d3538-92dd-4f35-9b41-ed45240a0cc1,CANCELADO,
cbdd7025-6a1a-422d-8025-3f13d9a51fdf,CANCELADO,
f5c57178-5249-42fe-9f51-e65eeb4e3438,CANCELADO,
068ed63d-952d-47c7-9020-0125f9f5f3f3,AD HOC,Cobertura Cerveza
1b8d521d-d0e6-4fbc-bb86-e410c7b0636d,CANCELADO,
34ac5d15-fd9c-4c6e-a4b1-e0b3e972a619,CANCELADO,
b5d9a224-eef2-4214-abec-faed557edf1b,CANCELADO,
3eb3ddca-a46b-4c84-b19c-fd22537559be,CANCELADO,
9de4460f-aa34-4a68-a137-a4e1a166df35,INNOVACION,Cobertura Innovaciones
73074aec-739e-490d-bdaf-b449c053c7d5,AD HOC,Cobertura Cerveza
c4b93d2d-0a70-449c-a40f-be1ee60530c6,CANCELADO,
4259df12-7c22-445f-b9d2-c660c6034f9f,AD HOC,Cobertura Cerveza
a06267af-ee01-4094-afc9-3dab0d407482,AD HOC,Cobertura Cerveza
ddfeff7a-fc48-42b2-add1-165640df6ae4,CANCELADO,
ea484dc9-efd1-4f98-a5e8-98d98d4b6a65,CANCELADO,
f03aa4fd-30b2-42f2-a434-0b287efca1a5,CANCELADO,
877056a1-8b19-4c19-bb92-c00c48f4ef86,AD HOC,Cobertura Cerveza
e9579b0b-232e-467b-854c-9c6983fc1d03,CANCELADO,
ef629f56-84ce-4b4b-8fc6-3c435402c1c0,CANCELADO,
61d6a081-ae3c-4da8-b6ac-163664715806,AD HOC,Cobertura Cerveza
774fee69-3c5e-46e9-9533-e93581dddbae,CANCELADO,
b527e08a-a5e3-44b0-8bf1-c45d7d734bfc,AD HOC,Cobertura Cerveza
e1c3be57-150c-4924-b00b-db88892a1d5b,CANCELADO,
213dc4ab-5ba4-42cf-88cc-73e108f217b3,AD HOC,Cobertura Cerveza
e6a4c037-36ad-4a06-bbc5-d526b9dd16ad,CANCELADO,
ba9957ff-dde0-43e4-a2ae-e02f0148cd0c,AD HOC,Cobertura Cerveza
477e2fb3-5dca-4b95-89d1-d00de4378572,CANCELADO,
c0a20a74-5cac-4c10-9750-e03c627ea517,CANCELADO,
0203a2de-8a02-4416-9741-eec2a589aed2,INNOVACION,Cobertura Innovaciones
a6fa995b-cc27-475c-98d1-88626cbf9c6b,AD HOC,Cobertura Cerveza
48f03ccd-f583-4fb4-883d-2f554ccf0689,AD HOC,Cobertura Cerveza
67129eb7-6952-43b9-8aa7-e3b4bf9c5e7c,CANCELADO,
62f57230-6019-4e95-9412-d5b59d90f6b6,AD HOC,Cobertura Cerveza
dde57bfb-845b-4db3-ad1d-3ab8cd142d74,CANCELADO,
510604a3-6589-44e3-9c48-856c6e19b4b1,CANCELADO,
074660e5-4217-4700-84cb-d38e77146a37,CANCELADO,
39c80b0b-e716-4026-b7d2-f297ad08c63d,CANCELADO,
7ec7e4d9-5468-4692-b91a-2ed9e7751931,AD HOC,Cobertura Cerveza
8c669eaa-a568-4c65-99eb-4a12e7695842,CANCELADO,
e7151496-9c74-48a2-875c-0c1c698cc833,CANCELADO,
83c93870-fbc9-4950-b263-781c60f2a1d3,AD HOC,Cobertura Cerveza
2e65f168-d2df-4e1b-8391-c54dae550baa,CANCELADO,
3ed1a511-4078-425d-80f2-ed0dad087442,AD HOC,Cobertura Cerveza
289e786d-0de4-494c-9f4b-d866f5f5eba6,AD HOC,Cobertura Cerveza
ed70f80b-c68b-4e22-89b7-47e396c4f337,AD HOC,Cobertura Cerveza
5336eeae-d5aa-4ebd-8220-084f0a0ea25d,CANCELADO,
727f2c47-a6ae-4612-a95b-279093baef97,AD HOC,Cobertura Cerveza
0eedf27a-2c49-4d0a-bad3-9c1a88d0b535,CANCELADO,
3c2ce238-a0bc-4d5e-b717-c87de1050be8,CANCELADO,
dc8f761d-b893-40a0-a5d1-4276ef2e7880,AD HOC,Cobertura Cerveza
1ef0eadb-a5d3-47a0-825d-d12fa342c489,CANCELADO,
45d84a81-3611-48eb-9ed1-f71fb59ac4b3,AD HOC,Cobertura Cerveza
dcdaf3a5-9abb-4edf-bf8f-09b685ed476f,INNOVACION,Cobertura Innovaciones
8531f9e9-c066-48d8-b091-4183534cfa25,CANCELADO,
bbd8e9f4-1279-43c2-b22c-62db3b1d9928,AD HOC,Cobertura Cerveza
d463e301-1579-4ca2-8345-7c60e48ad2fe,CANCELADO,
cacdcaba-b91f-4712-9f27-b78ae5d60298,CANCELADO,
9ad5a598-2f3a-45c0-b8dc-75c42bea6b38,AD HOC,Cobertura Cerveza
f466c725-4f3b-42bf-9c28-ea025a15885a,AD HOC,Cobertura Cerveza
83ef7d1d-6a07-4fcf-aab4-b549cc5609d6,AD HOC,Cobertura Cerveza
ef9b172c-10fd-46cb-8065-5461028c1fb3,AD HOC,Cobertura Cerveza
3ed6a054-6d73-4c30-94fb-cbd10b388952,CANCELADO,
0ab1646c-511c-497c-a9bc-6bf6f04c0122,AD HOC,Cobertura Cerveza
e191a8ad-6852-4e0a-8a7b-b8f43281ad3c,AD HOC,Cobertura Cerveza
ac976b1c-a94d-4ec0-859e-f7755b487918,AD HOC,Cobertura Cerveza
d2ed1ac6-6489-4a48-8957-1a1f2492fd21,AD HOC,Cobertura Cerveza
05e67df0-14d7-4964-8727-d5798d5e9aff,CANCELADO,
7c76e7fe-c4db-4cf8-8c83-93d515695af6,CANCELADO,
5a7e1e6c-1b48-4d22-a151-8f3de1da685b,AD HOC,Cobertura Cerveza
665baadc-dc1a-48c3-8d3a-3b5482d38a76,AD HOC,Cobertura Cerveza
db450829-8e50-438a-86fb-e968605b15be,CANCELADO,
96ff9eb9-951f-4a75-8a0f-79738424990d,AD HOC,Cobertura Cerveza
2c36b52c-f3cb-4298-a8cd-fc5c15b39f19,AD HOC,Cobertura Cerveza
aa9ded08-d7ca-4991-ae4f-a7bac9adaed6,AD HOC,Cobertura Cerveza
96509179-bca7-4235-9ebc-17926c9edbcd,CANCELADO,
554dc902-001d-42d8-8da7-9985179ee756,AD HOC,Cobertura Cerveza
ee2d248c-da23-45ef-b595-5d2100f314a9,AD HOC,Cobertura Cerveza
a5093018-7e8d-4f42-8192-8cc1f377b76d,AD HOC,Cobertura Cerveza
95efced9-de6b-49d0-9951-fe6ea24accc3,CANCELADO,
c7001115-fa45-4f9e-a88e-12c2bf15a336,AD HOC,Cobertura Cerveza
49bedc9e-28dd-44b8-babe-1be86400b476,AD HOC,Cobertura Cerveza
eda4a89b-9aba-4e9d-950c-a12b15337272,CANCELADO,
24ddcf55-c165-4eeb-bddd-60051f376796,CANCELADO,
99a0b727-ad15-4db7-9b53-a683661172e4,CANCELADO,
61f273f4-bfef-46fa-abe2-de5cbb98a1b5,INNOVACION,Cobertura Innovaciones
b37e1cc5-4d8c-420f-8598-cf90fa15b90e,CANCELADO,
f22bc9e6-54bc-44a2-94e6-521e4024b7b6,AD HOC,Cobertura Cerveza
1bc1c82a-ae11-4189-ba8f-788bd4636ab0,CANCELADO,
bb770091-ea1c-45b0-ad18-b001fd4ca631,CANCELADO,
50ff5008-acb1-4f03-bb0e-86895efff372,CANCELADO,
ffee072a-86ca-4b36-8017-fc6b1baba429,CANCELADO,
58af8925-669a-489b-a7bf-6f42f583d153,AD HOC,Cobertura Cerveza
86fdcde8-d9ac-4f24-be57-e35d887e8303,AD HOC,Cobertura Cerveza
eda2aee9-52da-4973-851a-e5cdb87906a7,CANCELADO,
9b39120c-3c2e-4485-a5c2-e20ed4765b30,AD HOC,Cobertura Cerveza
e5990e69-0e3c-42e4-bf7f-a6a7776650bb,CANCELADO,
8bb03156-4f4d-4f63-a9b6-4900f93d1e7e,AD HOC,Cobertura Cerveza
6e8d321c-b5ad-4bab-94dd-421f79d12319,CANCELADO,
8f9f00ee-4200-4a07-ab39-92f1a6e810b1,CANCELADO,
453662b9-a1e1-4a0f-b46a-8d9c3d4e768e,INNOVACION,Cobertura Innovaciones
f63f58f3-c237-4d10-9f47-ce18b22ec62f,CANCELADO,
27deea74-bcfd-4539-84bc-6d7e90f91429,CANCELADO,
26301eca-3564-46af-b67b-ae2333019f58,AD HOC,Cobertura Cerveza
b73b881c-f4d2-4817-abaa-5422db5c5956,INNOVACION,Cobertura Innovaciones
24ae44f2-70cd-43eb-b184-d79dc6eb937b,CANCELADO,
e1d2b7dd-8e50-4e6e-a4ea-1f56eb220f5e,CANCELADO,
63c96aa0-2500-4ae8-a19d-2b7d224239bd,AD HOC,Cobertura Cerveza
a46cab12-0c7c-43e1-b839-ca7505c1550d,AD HOC,Cobertura Cerveza
d44b95b7-5ea0-4094-9f88-aa07a2985f44,AD HOC,Cobertura Cerveza
483c8987-3363-487d-8d1b-7957dd2937d8,INNOVACION,Cobertura Innovaciones
5ee2d463-e1e8-4507-bbe6-fd9d3fe3921f,CANCELADO,
681c2703-357b-4859-b88a-37f77fcde007,CANCELADO,
e6f3101f-4eed-4c0f-a984-eb8b0cf190b6,AD HOC,Cobertura Cerveza
930942ae-0418-4cc0-b9f9-e6821b60d2b6,CANCELADO,
b89114e1-6538-4774-a09b-b056e0805b7b,INNOVACION,Cobertura Innovaciones
62444fcb-a984-4fa8-b2e7-eee8e8c01ce8,CANCELADO,
c47b9c4e-49b0-411b-b3ce-1c466383258f,CANCELADO,
60611c3e-2207-4859-88dd-207648a3f5e2,INNOVACION,Cobertura Innovaciones
35c264c0-14d4-4ebf-835d-cd077366a981,CANCELADO,
2cc52fe8-4f84-4a8a-b75f-52aec8115296,INNOVACION,Cobertura Innovaciones
73e3d79f-9403-4b1c-99e6-30f13badd35a,CANCELADO,
360bfc79-7c3c-4a3c-a7ac-8e4795335d17,CANCELADO,
dca214b6-8213-49f6-b5b6-8e1fc9a04d18,AD HOC,Cobertura Cerveza
b2df5f0f-196e-4676-b80a-6a6af830fb8c,CANCELADO,
81eb0c2b-b282-4b27-8e60-7411987ff31c,AD HOC,Cobertura Cerveza
0b3071fa-5a22-48c4-83e9-e826bfc84ae7,AD HOC,Cobertura Cerveza
41afe109-515a-4edb-8742-79b8504d091b,CANCELADO,
400cd4d7-37f6-4485-b24a-46a89aecce2a,INNOVACION,Cobertura Innovaciones
3aed7a37-82f7-42dd-a562-71f2952c4a3b,AD HOC,Cobertura Cerveza
9f554515-9152-4b75-bb80-ecf3df1190a5,CANCELADO,
e146b116-0d81-4e06-807e-ac1342fc5719,AD HOC,Cobertura Cerveza
689a253d-30ec-46b3-a156-09f342daa72b,CANCELADO,
7018e461-32f3-4f2c-9263-d0018422c82a,CANCELADO,
f81fedbf-e2c0-49f9-8c4c-b66d4b9bafb9,CANCELADO,
aef17a74-bc2f-4d2a-a478-de773137dbc5,CANCELADO,
1311ed74-c00b-4a1c-861e-25387fbfd765,CANCELADO,
e1c7813c-e88c-4927-aee6-2a71c832bae9,AD HOC,Cobertura Cerveza
83f6a982-8a73-4874-951a-f79300e6b911,AD HOC,Cobertura Cerveza
9a76048d-3eb0-4f82-8300-02323a7576bf,CANCELADO,
717cc864-c20a-42db-a3f9-877a8ef8469b,AD HOC,Cobertura Cerveza
ba782f54-1980-42a6-b13c-e69a1d56f8e5,AD HOC,Cobertura Cerveza
14b463d6-6e8d-43b4-85be-f4344616d068,AD HOC,Cobertura Cerveza
4d24c49b-d5d8-4c7e-a02f-9a37b924487b,CANCELADO,
7fd2d6d0-8943-40ed-83f7-490d248c0aa7,INNOVACION,Cobertura Innovaciones
3ed4e617-738e-4b20-b4dc-694519a7b967,AD HOC,Cobertura Cerveza
18b193e8-d669-42fa-bfd2-9e8434bb82c4,CANCELADO,
da1257fb-c996-48f4-8b98-7bac7c0a309c,CANCELADO,
be136d82-967e-4207-b83e-93fa363a08e8,CANCELADO,
6919f200-6cd0-4182-acc6-f3b8903ccae9,CANCELADO,
08ff9a99-04d1-40cd-9df1-e337c0a880df,CANCELADO,
12f36a98-a537-4492-bc7c-39aa64f13725,CANCELADO,
6951f5ba-9957-419f-b66c-8275b2831701,AD HOC,Cobertura Cerveza
9a1564c3-8ae0-4674-a199-72f1ecbb847b,INNOVACION ,Cobertura Innovaciones
50a3b9bb-6dff-45cb-a920-b2277298da1f,AD HOC,Cobertura Cerveza
e7db8cfb-4718-4c41-978f-bbf80a375c11,CANCELADO,
ee0ff9c8-d58d-42bb-b891-23113cbad088,CANCELADO,
70368dab-a249-4ec5-9e06-a028cf195f9f,CANCELADO,
22d1af38-2b60-4c8a-910c-91683f8f1cf4,INNOVACION ,Cobertura Innovaciones
22fec154-d4f1-4455-99ed-5158936167f6,AD HOC,Cobertura Cerveza
e48c7570-5499-486c-8b80-9f79799aab09,AD HOC,Cobertura Cerveza
89eb9b79-6a00-4b99-af81-7b1f2ae37360,AD HOC,Cobertura Cerveza
fe1c329a-177f-4c16-a311-8249ff58cf0e,AD HOC,Cobertura Cerveza
a40bb781-cc44-4909-b8c8-12a4f9b5b3f3,CANCELADO,
4ede3235-6bad-487e-900a-2be93ea07eee,AD HOC,Cobertura Cerveza
9545b874-5622-4d37-8323-5d2877da418a,CANCELADO,
c559f032-d5fa-4c83-b4f5-ccfac207aed7,CANCELADO,
9b7c194e-1d65-46b1-b98b-86316a7fe57a,AD HOC,Cobertura Cerveza
99ef741f-0284-43db-b22d-016baed6de96,AD HOC,Cobertura Cerveza
d97ff98e-3e91-414d-817e-7f6b6200519f,AD HOC,Cobertura Cerveza
7a1484ad-9df8-4ad5-970c-f1eb400f0c88,CANCELADO,
5dea4b71-a8d1-4fe4-873d-4a1053261f6f,CANCELADO,
b9f8d32b-e9f6-4a33-9653-de23fc59bba7,CANCELADO,
ffbef860-42fe-442b-9252-ccf111b7b227,CANCELADO,
bbde4d39-bee3-499c-b27b-081b8ee8c892,CANCELADO,
bc97b0a0-f187-4588-9a1e-ba255d196cc6,AD HOC,Cobertura Cerveza
4d90ff37-b583-472c-bd0c-02c073416ba8,AD HOC,Cobertura Cerveza
6a98af89-643a-4640-8a5d-ef4ca75eed8b,AD HOC,Cobertura Cerveza
dd8e6dd1-e9d1-4d83-ab68-d09d7e632dc9,CANCELADO,
5d2f6f7a-1560-403d-860d-cc33f5ec5d81,AD HOC,Cobertura Cerveza
d119d095-8bb6-4e1c-be6c-cd53b4586b5b,CANCELADO,
e500ac5e-3881-4be7-b1fd-4664499a6e1e,CANCELADO,
b7f70d6c-459f-484a-925a-8755145ab8a0,AD HOC,Cobertura Cerveza
613bcd2b-bd19-4378-8f94-0f9715594058,AD HOC,Cobertura Cerveza
f0fd2106-0ab2-46f9-8941-cb2a7d09bccd,INNOVACION,Cobertura Innovaciones
1e368cc9-0cf5-4c76-a119-8d7c467c6cd3,AD HOC,Cobertura Cerveza
fc3869ea-2ca2-4b9a-9e3f-f9700ea9f6e1,CANCELADO,
11239d29-8982-4f95-9f1c-bcea29cf6a89,AD HOC,Cobertura Cerveza
cf8a6f0a-266f-4bb4-93ff-1e383a249b93,CANCELADO,
92d3fdfa-9c7d-48d6-815c-a46841285b61,AD HOC,Cobertura Cerveza
8444d8ca-09f4-4b61-9ef7-285ae826edf3,INNOVACION ,Cobertura Innovaciones
b8f640cb-8405-4aeb-b779-b329689bb292,CANCELADO,
c0e21691-776c-4024-93d9-3969f845f0b4,INNOVACION,Cobertura Innovaciones
16480496-19a0-4e2a-b535-d04ecb6882a8,AD HOC,Cobertura Cerveza
c37482a4-83bf-4088-9c4a-8b8918959d5f,CANCELADO,
55ed11d6-6889-41e8-8c61-1134eadb2e28,AD HOC,Cobertura Cerveza
ef1e36b4-5949-4fea-a804-5495a4af67b2,INNOVACION,Cobertura Innovaciones
c2c26bbf-9f97-44f0-8313-876e6fffd8b3,AD HOC,Cobertura Cerveza
edf75b2e-b30e-41dc-a69f-f371c3268800,CANCELADO,
a75b659c-aa26-4abb-90e3-0e039ae98d5b,AD HOC,Cobertura Cerveza
ef29dc58-ca93-4a2a-b808-01e64d1d4403,CANCELADO,
2606cfea-b7f0-4109-818a-f03328de5546,AD HOC,Cobertura Cerveza
bbf974a8-8045-4bb7-9e7e-504f2a8683f7,CANCELADO,
c5d0a68a-c7d5-454c-a066-29f7791aa3a1,CANCELADO,
4f9ea4d3-4496-46cf-9705-693f6da41da1,AD HOC,Cobertura Cerveza
abaf21ac-e7ac-4c36-9ea8-ac7b8140fa92,INNOVACION,Cobertura Innovaciones
ccddb4ac-d6b6-4da5-a318-143aac22f758,CANCELADO,
57936d12-eb77-4fd0-9b0d-79c2bd9b80e5,CANCELADO,
6a133f7f-e81c-4fb3-b3e2-e532901ab30b,AD HOC,Cobertura Cerveza
013ecfe6-a45c-49f9-85d1-6f4646add33e,INNOVACION,Cobertura Innovaciones
e1f219b9-8d60-4c9a-aba3-6454e5bbaadd,INNOVACION,Cobertura Innovaciones
99532fe1-00ab-4062-b168-ff270149c3c1,CANCELADO,
5bf088ca-05a1-4be0-aa0c-564a02e5a5b8,AD HOC,Cobertura Cerveza
e12252ce-2166-452e-ba8a-8a4065310ae4,CANCELADO,
3d969921-6dd4-4ccf-89c9-a059e78112c8,AD HOC,Cobertura Cerveza
1c98f826-3c7f-4544-a7bd-409473b1cd15,AD HOC,Cobertura Cerveza
96309405-2037-4349-a548-913b252c483d,AD HOC,Cobertura Cerveza
47a5925d-8068-4545-b54f-e8f84e2df2c2,CANCELADO,
e73fdc70-8a9e-41f6-a049-f75ee4d64574,CANCELADO,
7b973dd2-eb21-4fd3-9b37-894388eccb02,AD HOC,Cobertura Cerveza
b7216246-a8ec-422d-af5f-3bf60b030c90,CANCELADO,
f81c6db6-916c-4889-a872-0112bc8a8c74,AD HOC,Cobertura Cerveza
32f5d0ff-daac-45a2-8b3a-fb2b77ef92d1,CANCELADO,
ee1681ad-7ba5-4ef7-8ceb-fa81d6eb44af,AD HOC,Cobertura Cerveza
bf57a85a-f2d3-4cff-8d09-8b1788b0bfe9,CANCELADO,
0cb30ac3-c466-495d-b276-c3a7800c0cf6,AD HOC,Cobertura Cerveza
5be08fde-1b02-4491-a247-61026371dd99,AD HOC,Cobertura Cerveza
99853444-1cfa-43d2-87e5-03505a11ccf0,AD HOC,Cobertura Cerveza
eb310aec-1325-4618-bb1f-aaf221a67788,CANCELADO,
bcc1e37a-5817-4666-9305-6f17e4bdf626,AD HOC,Cobertura Cerveza
dcaea23b-f550-4b48-bbb5-35edaecf08d3,CANCELADO,
98757b21-b1f6-4eed-81e1-a237f15cc833,CANCELADO,
80656859-906e-4810-a3f9-3c2bf8b04b1d,CANCELADO,
91603b52-b254-4dc3-b60a-0c7ae1c7b8b0,AD HOC,Cobertura Cerveza
a91c3f98-44d2-4108-be50-0a561dc59183,CANCELADO,
46e1dd9c-5f3b-4024-9c7d-68974b5d1d58,AD HOC,Cobertura Cerveza
4c54b95a-d47a-42ff-a038-b934c3162cdb,CANCELADO,
637a33e8-d019-41c5-b702-5b1266a15645,AD HOC,Cobertura Cerveza
0f305a5a-ac48-4579-b0fe-80cea8cc2c76,AD HOC,Cobertura Cerveza
a77d5c96-4f77-4502-ad28-f0369868ac3f,INNOVACION,Cobertura Innovaciones
9be8374a-3966-44e1-8d57-6454fb365651,CANCELADO,
9f6dca2f-fa5d-4618-9517-3975fc1f3fa6,CANCELADO,
afb213cf-2ee3-46fd-9621-02fa93087cbd,CANCELADO,
c28f6ede-72b3-4a5c-950f-5f600e3dbeb3,CANCELADO,
14a1fec0-d295-4ee2-a1ed-df39f8211156,CANCELADO,
205fa447-bd32-45de-8621-3d1cea64d095,AD HOC,Cobertura Cerveza
698cfc08-595a-4558-88ff-60792e22da02,INNOVACION,Cobertura Innovaciones
333d096e-3c21-4806-bba1-8cf216b81892,AD HOC,Cobertura Cerveza
b0499aad-79a9-4e26-bc83-7fffd13f8f37,INNOVACION,Cobertura Innovaciones
1644e196-ba3f-48ea-ae73-53e317c5eff8,AD HOC,Cobertura Cerveza
8840dd19-ca54-4840-b7e8-c664de26f558,AD HOC,Cobertura Cerveza
c2c105a1-8370-4b2e-833a-cb222fcea5c8,AD HOC,Cobertura Cerveza
58b02326-ef46-460b-9eb6-6878ca239f61,CANCELADO,
a6bcd735-c34f-41a2-821f-9f4ffc09c7c4,AD HOC,Cobertura Cerveza
111cbf1b-5eef-4b84-83ec-2f126ae42c9e,AD HOC,Cobertura Cerveza
c7b4be31-17e4-4087-b4b5-4cec21d69da6,CANCELADO,
9ef9a8d7-978b-481f-b6c4-bea47147877c,CANCELADO,
fb85e9bc-95f3-42ac-9e18-53556ea31934,CANCELADO,
8cac31ea-c0d8-43b3-a09d-f0f755405eb6,CANCELADO,
8025b08d-094f-47e1-aaa1-2fa0d39ded63,CANCELADO,
45544b95-a4c4-438a-83f4-78774e2f8ad4,INNOVACION,Cobertura Innovaciones
3fa7335e-8e6b-4ef7-aa5c-fbd83b3edb4b,CANCELADO,
452ccde9-79d9-4954-991f-63bb4624478e,CANCELADO,
e4595044-e0fc-4e1f-b59a-0f6b6fbe02c4,AD HOC,Cobertura Cerveza
91d0c6d9-9820-49f1-a33c-fa8a52b60796,CANCELADO,
8d0a5d6b-807e-498a-aae5-6730554092e2,AD HOC,Cobertura Cerveza
1160da64-54e6-4252-9c7d-8fc5e3140b9f,AD HOC,Cobertura Cerveza
ba9941d1-0977-40ac-af78-d19e4862be92,CANCELADO,
d077b64e-a011-4cb9-9106-3e2b82e793ce,AD HOC,Cobertura Cerveza
72bd1d1b-94d2-43ec-889f-db34a4236928,INNOVACION,Cobertura Innovaciones
291e3c10-b0ea-4634-9129-49722b594636,AD HOC,Cobertura Cerveza
b65d8df2-2a1e-4848-ac99-7a044b4fb4a6,AD HOC,Cobertura Cerveza
2d244502-e20a-4156-a517-aad4a6a9e0ff,AD HOC,Cobertura Cerveza
a2826a62-9af2-447b-818e-5741ff3a9d33,AD HOC,Cobertura Cerveza
5387e06f-ea79-4859-bd2e-c4382096720a,CANCELADO,
434d31b6-b156-43fb-8283-1aed5e1bb9f1,AD HOC,Cobertura Cerveza
4df232cb-3000-4314-8494-86df67ffae8a,AD HOC,Cobertura Cerveza
ec5227b9-566e-4d95-9016-9ddff35bc685,AD HOC,Cobertura Cerveza
dae1e230-32ab-4dda-921e-2b8f81b8ee86,INNOVACION,Cobertura Innovaciones
5502a131-2463-405a-b80c-8fd4b0757fcc,CANCELADO,
5bd7080e-f50c-419d-bc87-1fb5504b0741,CANCELADO,
56494b19-b3a1-4a44-8736-93635a5bf4f4,CANCELADO,
e0f39036-4a94-4d71-bee8-33f8fcad9db5,CANCELADO,
c52165d0-00b7-4dcd-8a6f-a6426f455c51,CANCELADO,
5dbd7def-a2a5-4760-9084-0b94051a3848,CANCELADO,
cf67915a-a99a-4c14-a16b-05935286ebc7,CANCELADO,
8248232c-718a-4e37-ac72-199d2623779e,AD HOC,Cobertura Cerveza
7eaa4fda-f66e-47b0-9397-517566defa43,CANCELADO,
57b9c9b7-013b-496f-b175-ece228fd52b6,AD HOC,Cobertura Cerveza
4ecebd9b-8412-4ea0-b372-2733e2623465,AD HOC,Cobertura Cerveza
29cb5294-b69d-40fa-8abb-7a075e86e9a6,AD HOC,Cobertura Cerveza
6880746e-cf80-46ea-acb8-c76036400d72,AD HOC,Cobertura Cerveza
9d5e61ee-365a-4c6f-8bb6-bf5accf75308,CANCELADO,
3ee09dfd-6863-41e8-ae92-32c57fe99bd5,AD HOC,Cobertura Cerveza
ebc45137-c5f4-43bd-b371-6b342910f25a,CANCELADO,
ee9bf083-4ef3-4bfd-8612-a763fa46e6ca,AD HOC,Cobertura Cerveza
34c96b74-fc33-4de8-b25f-38833c688dbc,AD HOC,Cobertura Cerveza
f2928d55-856a-42df-9a1a-ec85ed34f0d0,AD HOC,Cobertura Cerveza
90474dd1-efec-464a-9e55-0043ba95ae49,AD HOC,Cobertura Cerveza
2de4bd4b-ab2a-474d-a7e2-b15b91ca4c32,AD HOC,Cobertura Cerveza
d278fa7e-4eae-4cfc-807e-09d51adbc836,CANCELADO,
fcab182c-3df1-4e1c-b7ba-ef08491c4303,CANCELADO,
19d3916b-07cf-4a96-8950-b049b3fcb92d,INNOVACION,Cobertura Innovaciones
7fd1bf36-0651-4c28-8580-2b577262dcd5,CANCELADO,
ffd54b70-84f9-4c02-996f-b8022e789b6b,CANCELADO,
3e3fa404-47ed-45e1-9d04-7a915ff286b1,CANCELADO,
f68ff8e8-8ca2-422b-8f78-74da9efd2836,INNOVACION,Cobertura Innovaciones
daa77465-7641-4aa4-bf7d-27db52603139,AD HOC,Cobertura Cerveza
267c65ce-68cb-4b49-bd73-ecf32f73ef95,AD HOC,Cobertura Cerveza
62a20a82-1365-40da-bfe3-72350b4e9057,CANCELADO,
ef4199a3-7a3e-4c7e-94f5-114d81194ecd,INNOVACION,Cobertura Innovaciones
d7bb6198-6f0c-4d4f-8379-bfccd01db42b,CANCELADO,
6f397c24-73db-496a-be10-f44c4813ba60,CANCELADO,
3d105d17-cfed-4d35-afc9-07966a7fea53,AD HOC,Cobertura Cerveza
8f3d703c-b9ba-418a-8344-4886d672e564,AD HOC,Cobertura Cerveza
6829cad1-7818-4a31-b52d-4c6cfeb9dd02,AD HOC,Cobertura Cerveza
