account_alias,bygroup,comprador_mkt,pseudo_sku,pseudo_sku_desc,flag_mkt,flag_compra,prediction,latest_purchase,count_trx,suma_bultos,rank,role,subchannel_cluster2,subregion
420127,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.07002909,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
420127,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.06109567,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
420456,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.23253843,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
420456,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.23002581,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
420456,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.12353221,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
420456,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.11606566,-1,0,0,4,V,Alimentos_No_Refrigerados,MinoristaNeuquen
420456,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.09337687,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
420457,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.020336002,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
420457,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.020195207,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
420457,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.013686236,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
420457,Alimentos_No_Refrigerados,1,28251,PAPAS FRITAS PRINGLES,1,0,0.012020977,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
420457,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.011727199,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
422359,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.4239846,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
422359,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.20136116,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
422359,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.13243057,-1,0,0,3,V,Alimentos_No_Refrigerados,MinoristaNeuquen
422359,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.114312515,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
422359,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.11230092,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
422587,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.24747163,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
422587,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.17256732,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
422587,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.11873488,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
422587,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.10865499,-1,0,0,4,V,Alimentos_No_Refrigerados,MinoristaNeuquen
422587,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.10190386,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
422661,Alimentos_No_Refrigerados,1,77706,ARROCITAS ARROCITAS,1,0,0.060278736,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
422661,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.059475705,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
422661,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.055919133,-1,0,0,3,V,Alimentos_No_Refrigerados,MinoristaNeuquen
422661,Alimentos_No_Refrigerados,1,77897,VASOS QUILMES MARKETPLACE,1,0,0.03086073,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
422661,Alimentos_No_Refrigerados,1,78219,BARRA ARROZ CROWIE,1,0,0.015075702,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
423084,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.24494204,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
423084,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.22962236,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
423084,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.10942,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
423084,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.09795123,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
423084,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.094559975,-1,0,0,5,V,Alimentos_No_Refrigerados,MinoristaNeuquen
423254,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.13563915,-1,0,0,1,V,Alimentos_No_Refrigerados,MinoristaNeuquen
423254,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.07711804,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
423254,Alimentos_No_Refrigerados,1,77706,ARROCITAS ARROCITAS,1,0,0.04931664,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
423254,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.048363525,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
423254,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.041502185,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
423823,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.16860712,-1,0,0,1,V,Alimentos_No_Refrigerados,MinoristaNeuquen
423823,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.076662324,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
423823,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.070202045,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
423823,Alimentos_No_Refrigerados,1,77897,VASOS QUILMES MARKETPLACE,1,0,0.04399043,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
423823,Alimentos_No_Refrigerados,1,26661,MATE CBSE,1,0,0.038644727,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
424578,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.20900871,-1,0,0,1,V,Alimentos_No_Refrigerados,MinoristaNeuquen
424578,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.064867675,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
424578,Alimentos_No_Refrigerados,1,77706,ARROCITAS ARROCITAS,1,0,0.06425995,-1,0,0,3,V,Alimentos_No_Refrigerados,MinoristaNeuquen
424578,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.06164246,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
424578,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.061302997,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
425901,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.21049505,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
425901,Alimentos_No_Refrigerados,1,77706,ARROCITAS ARROCITAS,1,0,0.079412244,-1,0,0,2,V,Alimentos_No_Refrigerados,MinoristaNeuquen
425901,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.07490586,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
425901,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.071350515,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
425901,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.068587616,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
426464,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.174714,-1,0,0,1,V,Alimentos_No_Refrigerados,MinoristaNeuquen
426464,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.067438394,-1,0,0,2,V,Alimentos_No_Refrigerados,MinoristaNeuquen
426464,Alimentos_No_Refrigerados,1,26661,MATE CBSE,1,0,0.04017569,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
426464,Alimentos_No_Refrigerados,1,26668,MATE UNION,1,0,0.039906453,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
426464,Alimentos_No_Refrigerados,1,28708,NACHOS MACRITAS,1,0,0.031029452,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
427148,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.20834523,-1,0,0,1,V,Alimentos_No_Refrigerados,MinoristaNeuquen
427148,Alimentos_No_Refrigerados,1,77706,ARROCITAS ARROCITAS,1,0,0.06557474,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
427148,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.061413687,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
427148,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.05841943,-1,0,0,4,V,Alimentos_No_Refrigerados,MinoristaNeuquen
427148,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.058292117,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
428204,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.28505704,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
428204,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.13155651,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
428204,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.12902357,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
428204,Alimentos_No_Refrigerados,1,28251,PAPAS FRITAS PRINGLES,1,0,0.10317327,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
428204,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.091237634,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
428281,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.19304617,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
428281,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.12899525,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
428281,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.10676685,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
428281,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.09519446,-1,0,0,4,V,Alimentos_No_Refrigerados,MinoristaNeuquen
428281,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.092774585,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
428778,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.2458156,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
428778,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.15142216,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
428778,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.1278562,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
428778,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.0998659,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
428778,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.088734865,-1,0,0,5,V,Alimentos_No_Refrigerados,MinoristaNeuquen
429600,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.16962905,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
429600,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.10583353,-1,0,0,2,V,Alimentos_No_Refrigerados,MinoristaNeuquen
429600,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.086877584,-1,0,0,3,V,Alimentos_No_Refrigerados,MinoristaNeuquen
429600,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.07693478,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
429600,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.06466539,-1,0,0,5,V,Alimentos_No_Refrigerados,MinoristaNeuquen
429603,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.08719988,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
429603,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.0840351,-1,0,0,2,V,Alimentos_No_Refrigerados,MinoristaNeuquen
429603,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.0707171,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
429603,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.062068198,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
429603,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.05140589,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
429942,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.20451286,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
429942,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.07894191,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
429942,Alimentos_No_Refrigerados,1,77706,ARROCITAS ARROCITAS,1,0,0.07337518,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
429942,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.054081924,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
429942,Alimentos_No_Refrigerados,1,28251,PAPAS FRITAS PRINGLES,1,0,0.053084847,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
429947,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.11914325,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
429947,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.0694988,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
429947,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.053751085,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
429947,Alimentos_No_Refrigerados,1,77706,ARROCITAS ARROCITAS,1,0,0.04698648,-1,0,0,4,V,Alimentos_No_Refrigerados,MinoristaNeuquen
429947,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.039775953,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
430187,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.21112663,-1,0,0,1,V,Alimentos_No_Refrigerados,MinoristaNeuquen
430187,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.12656286,-1,0,0,2,V,Alimentos_No_Refrigerados,MinoristaNeuquen
430187,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.11490291,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
430187,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.0707023,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
430187,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.06884215,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
431640,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.19687653,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
431640,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.1340765,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
431640,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.09200826,-1,0,0,3,V,Alimentos_No_Refrigerados,MinoristaNeuquen
431640,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.08155336,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
431640,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.076100454,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
431648,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.14007635,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
431648,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.05707334,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
431648,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.050447065,-1,0,0,3,V,Alimentos_No_Refrigerados,MinoristaNeuquen
431648,Alimentos_No_Refrigerados,1,26661,MATE CBSE,1,0,0.03852624,-1,0,0,4,V,Alimentos_No_Refrigerados,MinoristaNeuquen
431648,Alimentos_No_Refrigerados,1,28708,NACHOS MACRITAS,1,0,0.032989673,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
432379,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.23558563,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
432379,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.1983631,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
432379,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.10444711,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
432379,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.09947784,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
432379,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.095309556,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
435817,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.10435681,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
435817,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.086164445,-1,0,0,2,V,Alimentos_No_Refrigerados,MinoristaNeuquen
435817,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.06395038,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
435817,Alimentos_No_Refrigerados,1,77706,ARROCITAS ARROCITAS,1,0,0.039884668,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
435817,Alimentos_No_Refrigerados,1,26668,MATE UNION,1,0,0.025317527,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
436460,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.25210166,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
436460,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.15136528,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
436460,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.12818517,-1,0,0,3,V,Alimentos_No_Refrigerados,MinoristaNeuquen
436460,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.10521399,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
436460,Alimentos_No_Refrigerados,1,28251,PAPAS FRITAS PRINGLES,1,0,0.0998449,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
436958,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.22412677,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
436958,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.12987837,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
436958,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.10268846,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
436958,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.073194295,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
436958,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.06424351,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
437476,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.19149345,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
437476,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.12856856,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
437476,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.10973095,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
437476,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.07630665,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
437476,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.0655157,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
437718,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.13799632,-1,0,0,1,V,Alimentos_No_Refrigerados,MinoristaNeuquen
437718,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.06052361,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
437718,Alimentos_No_Refrigerados,1,26668,MATE UNION,1,0,0.051913895,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
437718,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.04734399,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
437718,Alimentos_No_Refrigerados,1,77706,ARROCITAS ARROCITAS,1,0,0.04060995,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
437960,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.13560656,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
437960,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.09821078,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
437960,Alimentos_No_Refrigerados,1,77897,VASOS QUILMES MARKETPLACE,1,0,0.06400478,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
437960,Alimentos_No_Refrigerados,1,26661,MATE CBSE,1,0,0.063923955,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
437960,Alimentos_No_Refrigerados,1,77706,ARROCITAS ARROCITAS,1,0,0.062153935,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438314,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.22043222,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438314,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.193457,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438314,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.16091537,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438314,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.14845236,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438314,Alimentos_No_Refrigerados,1,26661,MATE CBSE,1,0,0.121672854,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438411,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.21690732,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438411,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.13066156,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438411,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.11481864,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438411,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.10876874,-1,0,0,4,V,Alimentos_No_Refrigerados,MinoristaNeuquen
438411,Alimentos_No_Refrigerados,1,26661,MATE CBSE,1,0,0.09065151,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438617,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.18308942,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438617,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.13908924,-1,0,0,2,V,Alimentos_No_Refrigerados,MinoristaNeuquen
438617,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.077054836,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438617,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.06532073,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438617,Alimentos_No_Refrigerados,1,28738,JUGOS PURA FRUTTA,1,0,0.061451726,-1,0,0,5,V,Alimentos_No_Refrigerados,MinoristaNeuquen
438735,Alimentos_No_Refrigerados,1,26660,MATE PLAYADITO,1,0,0.44006804,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438735,Alimentos_No_Refrigerados,1,77844,TE TARAGUI,1,0,0.20820838,-1,0,0,2,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438735,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.19204573,-1,0,0,3,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438735,Alimentos_No_Refrigerados,1,26651,MATE MAÑANITA,1,0,0.15420936,-1,0,0,4,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438735,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.14067991,-1,0,0,5,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438803,Alimentos_No_Refrigerados,1,26650,MATE TARAGUI,1,0,0.12962063,-1,0,0,1,T,Alimentos_No_Refrigerados,MinoristaNeuquen
438803,Alimentos_No_Refrigerados,1,76385,VINOS OTRO LOCO MAS,1,0,0.078216314,-1,0,0,2,V,Alimentos_No_Refrigerados,MinoristaNeuquen
